Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/tag/actividades-invierno/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,777,"3,034",,,"noindex, follow",Actividades invierno Archives | Caldea,,Actividades invierno,339,0
https://www.caldea.com/blog/tractament-top-bellesa-facial/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,74,14,214,1366,"2,251",,https://www.caldea.com/blog/tractament-top-bellesa-facial/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Reserva el tractament facial de Beyoncé a Caldea,Llueix una pell espectacular amb els tractaments facials que et proposem a Caldea. Fes la teva reserva!,"A l’hivern, cuida la teva pell: tractaments Top Bellesa a Caldea",442,635
https://www.caldea.com/css/common.css.php?v1=20260206002812&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,157",,,,,,,0,0
https://www.caldea.com/blog/category/massatges/page/3/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,3,235,904,"3,278",,,"noindex, follow",Massatges Archives | Page 3 of 8 | Caldea,,Massatges,373,0
https://www.caldea.com/css/common.css.php?v1=20260206002557&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&bootstrap.min.css&callender.css&lsting.css&style-select.css&lightslider.css&detailspage.css&popup1.css&colorbox.css&style-reservar.css&style-register.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,148",,,,,,,0,0
https://www.caldea.com/blog/tag/26-marc-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,186,741,"2,998",,,"noindex, follow",26 març Archives | Caldea,,26 març,232,0
https://www.caldea.com/blog/tag/tratamiento-natura-bisse/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,193,773,"3,011",,,"noindex, follow",tratamiento natura bissé Archives | Caldea,,tratamiento natura bissé,380,0
https://www.caldea.com/blog/tag/disconnect/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,195,763,"2,368",,,"noindex, follow",disconnect Archives | Caldea,,disconnect,256,0
https://www.caldea.com/blog/tag/oferta-esqui-grandvalira/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,202,797,"2,822",,,"noindex, follow",oferta esquí grandvalira Archives | Caldea,,oferta esquí grandvalira,371,0
https://www.caldea.com/blog/caldea-et-casino-le-meilleur-des-plans/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,43,3,197,1670,"2,751",,https://www.caldea.com/blog/caldea-et-casino-le-meilleur-des-plans/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Caldea et Casino : le meilleur des plans | Caldea,,Caldea et Casino : le meilleur des plans,427,0
https://www.caldea.com/blog/tag/espectacles/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,51,12,229,912,"2,657",,,"noindex, follow",espectacles Archives | Caldea,,espectacles,266,0
https://www.caldea.com/blog/pont-purissima-famille/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,109,27,218,1217,"2,861",,https://www.caldea.com/blog/pont-purissima-famille/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Un Pont de la Constitution en famille inoubliable en Andorre,Vivez une escapade en Andorre de rêve avec les votres pour le Pont du 8 décembre avec les propositions du Thermoludique de CALDEA.,Un pont de la Purissima en Andorre à vivre en famille,532,831
https://www.caldea.com/blog/nova-campanya-marca-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,80,16,213,1314,"2,832",,https://www.caldea.com/blog/nova-campanya-marca-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Nova campanya de marca del centre termal CALDEA a Andorra,"Caldea presenta la seva nova campanya de marca a Andorra, enfocada a un públic més millenial, que mostrarà el centre termal des d'una nova perspectiva.",Comencem l’any estrenant una nova campanya de marca a Andorra,561,956
https://www.caldea.com/blog/tag/naturland-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,735,"2,997",,,"noindex, follow",naturland Archives | Caldea,,naturland,244,0
https://www.caldea.com/blog/tag/regals-dia-del-pare/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,800,"2,597",,,"noindex, follow",Regals dia del pare Archives | Caldea,,Regals dia del pare,328,0
https://www.caldea.com/blog/tag/relaxing-massage/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,52,13,218,861,"2,812",,,"noindex, follow",relaxing massage Archives | Caldea,,relaxing massage,317,0
https://www.caldea.com/inuu/padabhyanga-30,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,211",,,,,,,0,0
https://www.caldea.com/blog/tag/mountain-cuisine/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,741,"2,248",,,"noindex, follow",mountain cuisine Archives | Caldea,,mountain cuisine,312,0
https://www.caldea.com/blog/tag/spa-privado-inuu/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,780,"2,978",,,"noindex, follow",spa privado inuu Archives | Caldea,,spa privado inuu,305,0
https://www.caldea.com/blog/tag/portes-obertes/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,205,810,"2,839",,,"noindex, follow",Portes Obertes Archives | Caldea,,Portes Obertes,294,0
https://www.caldea.com/classic/oferta-spa-mont-magic-canillo,200,text/html; charset=UTF-8,Indexable,,6,21,1,153,1171,"0,474",,,"all,index,follow",Oferta Andorra verano - Entrada a Caldea y Mont Magic Canillo,Una completa jornada en familia con actividades de ocio y naturaleza en el Parque Mon(t) Magic en Canillo que acaba en las aguas termales de Caldea,Entrada Classic + Mon(t) Magic Family Park de Canillo,557,926
https://www.caldea.com/blog/tag/skier-vallnord/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,39,4,199,798,"2,281",,,"noindex, follow",skier vallnord Archives | Caldea,,skier vallnord,278,0
https://www.caldea.com/blog/cirque-soleil-andorre-premiere/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,79,17,204,1156,"2,885",,https://www.caldea.com/blog/cirque-soleil-andorre-premiere/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Première de DIVA, le nouveau spectacle du Cirque du Soleil en Andorre",Le Cirque du Soleil a inauguré sa dernière production en exclusivité pour l’Andorre. DIVA sera représentée pendant tout le mois de juillet.,"Diva, le nouveau spectacle du Cirque du Soleil en Andorre est une réalité",630,830
https://www.caldea.com/blog/tag/entrada-de-nit/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,45,6,213,845,"2,747",,,"noindex, follow",entrada de nit Archives | Caldea,,entrada de nit,283,0
https://www.caldea.com/blog/tag/material-snowboard/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,780,"2,223",,,"noindex, follow",material snowboard Archives | Caldea,,material snowboard,337,0
https://www.caldea.com/blog/tag/caldea-evening-show/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,739,"2,241",,,"noindex, follow",caldea evening show Archives | Caldea,,caldea evening show,345,0
https://www.caldea.com/blog/tag/entrada-inuu-con-tratamiento-sothys/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,780,"3,003",,,"noindex, follow",entrada inúu con tratamiento sothys Archives | Caldea,,entrada inúu con tratamiento sothys,482,0
https://www.caldea.com/blog/tag/hotel-y-caldea-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,45,10,212,846,"3,334",,,"noindex, follow",hotel y caldea Archives | Caldea,,hotel y caldea,282,0
https://www.caldea.com/blog/tag/competicion-andorra/,200,text/html; charset=UTF-8,No indexable,noindex,6,46,5,209,823,"3,187",,,"noindex, follow",competición andorra Archives | Caldea,,competición andorra,343,0
https://www.caldea.com/blog/tag/caldea-restaurant/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,43,6,195,762,"3,240",,,"noindex, follow",caldea restaurant Archives | Caldea,,caldea restaurant,316,0
https://www.caldea.com/blog/esqui-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,95,21,218,1089,"3,265",,https://www.caldea.com/blog/esqui-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Troba les millors ofertes Caldea i esquí a Andorra,"Aquest any també esquiar a Andorra, així que prepara l’equip d'esquí i reserva les millors ofertes de forfet amb Caldea aquí.",Prepara els esquís i el banyador i combina el millor d´Andorra: esquí i Caldea,440,754
https://www.caldea.com/premium/oferta-oxigenacion-temporada-sothys,302,text/html; charset=UTF-8,No indexable,Redirigido,6,0,0,0,0,"0,066",,,,,,,0,0
https://www.caldea.com/blog/tag/circo-del-sol-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,42,7,199,804,"2,321",,,"noindex, follow",Circo del sol Archives | Caldea,,Circo del sol,268,0
https://www.caldea.com/blog/tag/vallnord-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,65,25,218,863,"3,173",,,"noindex, follow",vallnord Archives | Caldea,,vallnord,230,0
https://www.caldea.com/blog/tag/restaurant-caldea-andorra/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,797,"2,698",,,"noindex, follow",restaurant caldea Andorra Archives | Caldea,,restaurant caldea Andorra,392,0
https://www.caldea.com/blog/tag/nourriture-saine/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,196,784,"2,706",,,"noindex, follow",nourriture saine Archives | Caldea,,nourriture saine,300,0
https://www.caldea.com/blog/tag/sjd-pediatric-cancer-centre-barcelona/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,45,6,204,816,"2,958",,,"noindex, follow",SJD Pediatric Cancer Centre Barcelona Archives | Caldea,,SJD Pediatric Cancer Centre Barcelona,507,0
https://www.caldea.com/blog/tag/beauty-rituals/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,195,758,"2,346",,,"noindex, follow",beauty rituals Archives | Caldea,,beauty rituals,280,0
https://www.caldea.com/blog/tag/actividades-vallnord/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,777,"2,977",,,"noindex, follow",actividades vallnord Archives | Caldea,,actividades vallnord,337,0
https://www.caldea.com/blog/tag/historia-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,189,737,"3,095",,,"noindex, follow",historia Archives | Caldea,,historia,226,0
https://www.caldea.com/blog/tag/foot-reflexology/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,192,747,"3,001",,,"noindex, follow",Foot Reflexology Archives | Caldea,,Foot Reflexology,307,0
https://www.caldea.com/fr/inuu/entree-massage-doji-duo-romantic-room,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,043",,,,,,,0,0
https://www.caldea.com/blog/tag/early-booking-neu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,201,798,"2,487",,,"noindex, follow",Early Booking Neu Archives | Caldea,,Early Booking Neu,319,0
https://www.caldea.com/blog/tag/banos-termales/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,203,793,"2,558",,,"noindex, follow",baños termales Archives | Caldea,,baños termales,298,0
https://www.caldea.com/blog/pont-decembre-andorre/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,94,22,211,1229,"2,461",,https://www.caldea.com/blog/pont-decembre-andorre/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pont de décembre : offre entrée à Caldea et hôtel, réservez maintenant !","Prenez de l’avance et organisez dès maintenant votre escapade pour le pont de décembre dans les eaux thermales du spa d’Andorre, avec entrée et nuit d’hôtel.",Prenez de l’avance : réservez maintenant votre escapade pour le pont de décembre !,645,980
https://www.caldea.com/css/common.css.php?v1=20260206002730&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&select2.min.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,180",,,,,,,0,0
https://www.caldea.com/blog/tag/station-thermale-andorre/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,119,78,223,902,"2,823",,,"noindex, follow",station thermale andorre Archives | Caldea,,station thermale andorre,381,0
https://www.caldea.com/blog/tag/the-cure/,200,text/html; charset=UTF-8,No indexable,noindex,6,58,17,208,821,"2,770",,,"noindex, follow",the cure Archives | Caldea,,the cure,232,0
https://www.caldea.com/blog/tag/easter/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,48,11,216,841,"2,789",,,"noindex, follow",Easter Archives | Caldea,,Easter,216,0
https://www.caldea.com/blog/tag/beneficios-masajes-premama/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,778,"2,276",,,"noindex, follow",beneficios masajes premamá Archives | Caldea,,beneficios masajes premamá,424,0
https://www.caldea.com/blog/tag/new-project/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,735,"2,589",,,"noindex, follow",new project Archives | Caldea,,new project,263,0
https://www.caldea.com/blog/aliments-combattre-froid/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,112,28,217,1231,"2,241",,https://www.caldea.com/blog/aliments-combattre-froid/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",3 aliments (et un smoothie !) pour survivre au froid en Andorre,Combattez le froid de l’hiver en Andorre avec les aliments et smoothies que vous propose le centre thermal CALDEA lors de ses ateliers.,3 aliments (et un smoothie !) pour survivre au froid en Andorre,554,827
https://www.caldea.com/blog/tag/dietas/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,206,802,"2,662",,,"noindex, follow",dietas Archives | Caldea,,dietas,214,0
https://www.caldea.com/inuu/entrada-masaje-60-para-dos-en-romantic-room,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,044",,,,,,,0,0
https://www.caldea.com/blog/inuu-parada-primavera/parada-tecnica-inuu/,301,text/html; charset=UTF-8,No indexable,Redirigido,6,3,3,0,0,"0,247",,,,,,,0,0
https://www.caldea.com/blog/tag/course-spartan-andorra/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,773,"2,580",,,"noindex, follow",course spartan andorra Archives | Caldea,,course spartan andorra,366,0
https://www.caldea.com/blog/que-hacer-en-andorra-en-otono/,200,text/html; charset=UTF-8,Indexable,,6,73,13,208,1229,"2,285",,https://www.caldea.com/blog/que-hacer-en-andorra-en-otono/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Qué hacer en Andorra en otoño,"¿Qué hacer en Andorra en otoño? Te proponemos la mejor oferta para escapadas y vacaciones: compras, gastronomía y naturaleza.",Qué hacer en Andorra en otoño,277,817
https://www.caldea.com/blog/tag/alimentacion/,200,text/html; charset=UTF-8,No indexable,noindex,6,53,12,221,861,"2,287",,,"noindex, follow",Alimentación Archives | Caldea,,Alimentación,277,0
https://www.caldea.com/blog/category/tendencies/page/13/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,3,232,916,"2,904",,,"noindex, follow",Tendències Archives | Page 13 of 14 | Caldea,,Tendències,400,0
https://www.caldea.com/blog/tag/inuu-only-adults/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,189,742,"3,042",,,"noindex, follow",inúu only adults Archives | Caldea,,inúu only adults,298,0
https://www.caldea.com/blog/tag/limpieza-facial/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,779,"2,272",,,"noindex, follow",Limpieza facial Archives | Caldea,,Limpieza facial,295,0
https://www.caldea.com/blog/tag/campeonato-del-mundo-de-trial-outdoor/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,787,"2,204",,,"noindex, follow",campeonato del mundo de trial outdoor Archives | Caldea,,campeonato del mundo de trial outdoor,511,0
https://www.caldea.com/blog/regalos-navidad-caldea/,200,text/html; charset=UTF-8,Indexable,,6,64,12,212,1348,"3,039",,https://www.caldea.com/blog/regalos-navidad-caldea/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Regalos de Navidad: estas fiestas, regala Caldea",Regalos originales de Navidad y Reyes. Sorprende a todos con alguno de los packs que hemos seleccionado o crea tu regalo a medida. ¡En solo 2 minutos!,"Regalos de Navidad: estas fiestas, regala Caldea",433,946
https://www.caldea.com/blog/tag/andorra-estiu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,43,4,201,812,"2,857",,,"noindex, follow",andorra estiu Archives | Caldea,,andorra estiu,277,0
https://www.caldea.com/blog/tag/cirque-du-soleil-andorra-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,49,12,207,828,"2,379",,,"noindex, follow",cirque du soleil andorra Archives | Caldea,,cirque du soleil andorra,367,0
https://www.caldea.com/blog/tractament-geotermal-caldea/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,97,21,217,1123,"2,998",,https://www.caldea.com/blog/tractament-geotermal-caldea/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Els beneficis del massatge geotermal a CALDEA,"Compra la teva entrada a INÚU amb un massatge antiestrès geotermal de 90 minuts, viu una escapada d'estiu diferent a Andorra.",Massatge geotermal: sent l’energia de la naturalesa!,430,799
https://www.caldea.com/blog/tag/sports/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,735,"2,186",,,"noindex, follow",sports Archives | Caldea,,sports,215,0
https://www.caldea.com/fr/thermoludique/massage-general-60min,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,047",,,,,,,0,0
https://www.caldea.com/js/products.js?v1=20260206002803,200,application/javascript,Indexable,,6,0,0,0,0,"0,171","Wed, 10 Dec 2025 13:36:40 GMT",,,,,,0,0
https://www.caldea.com/ca/inuu/massatge-aromatic,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,063",,,,,,,0,0
https://www.caldea.com/blog/tag/inuu-admission/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,195,764,"2,937",,,"noindex, follow",inúu admission Archives | Caldea,,inúu admission,294,0
https://www.caldea.com/blog/tag/14-de-febrero-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,189,741,"3,101",,,"noindex, follow",14 de febrero Archives | Caldea,,14 de febrero,278,0
https://www.caldea.com/blog/tag/sauna-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,5,196,779,"2,872",,,"noindex, follow",Sauna Archives | Caldea,,Sauna,215,0
https://www.caldea.com/blog/tag/romantic-getaway/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,44,7,204,792,"2,331",,,"noindex, follow",romantic getaway Archives | Caldea,,romantic getaway,319,0
https://www.caldea.com/blog/tag/cultural-plans-andorra/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,738,"2,234",,,"noindex, follow",cultural plans andorra Archives | Caldea,,cultural plans andorra,353,0
https://www.caldea.com/ca/inuu/oferta-flash-spa-hotel-golden-tulip-fenix-4-q,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/tag/sothys-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,44,7,204,788,"3,213",,,"noindex, follow",Sothys Archives | Caldea,,Sothys,219,0
https://www.caldea.com/blog/tag/recuperation-spartan/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,771,"3,296",,,"noindex, follow",récupération spartan Archives | Caldea,,récupération spartan,345,0
https://www.caldea.com/blog/tag/ateliers-inuu/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,41,6,204,826,"2,273",,,"noindex, follow",ateliers inuu Archives | Caldea,,ateliers inuu,269,0
https://www.caldea.com/blog/tag/balneario-andorra-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,98,57,219,854,"3,302",,,"noindex, follow",balneario andorra Archives | Caldea,,balneario andorra,316,0
https://www.caldea.com/blog/tag/paques-2019/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,770,"3,369",,,"noindex, follow",Pâques 2019 Archives | Caldea,,Pâques 2019,275,0
https://www.caldea.com/blog/tag/bridal-shower/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,189,740,"3,037",,,"noindex, follow",bridal shower Archives | Caldea,,bridal shower,279,0
https://www.caldea.com/blog/spa-privado-caldea/,200,text/html; charset=UTF-8,Indexable,,6,86,16,217,1284,"2,847",,https://www.caldea.com/blog/spa-privado-caldea/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",¿Sabes que Caldea dispone de un spa privado para disfrutar en pareja?,"Descubre el spa privado de Inúu, para disfrutar de una escapada en pareja, complétalo con un masaje relajante para una experiencia top. ¡Reserva aquí!",¿Un spa privado de Caldea? Descúbrelo en tu próxima escapada en pareja,629,932
https://www.caldea.com/blog/tag/caldea-espectacle-nocturn/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,43,4,208,820,"2,725",,,"noindex, follow",caldea espectacle nocturn Archives | Caldea,,caldea espectacle nocturn,393,0
https://www.caldea.com/blog/tag/body-exfoliation-ritual/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,192,748,"2,279",,,"noindex, follow",Body Exfoliation Ritual Archives | Caldea,,Body Exfoliation Ritual,357,0
https://www.caldea.com/blog/previsio-obertura-9-gener-2021/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,73,13,209,976,"2,417",,https://www.caldea.com/blog/previsio-obertura-9-gener-2021/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Caldea preveu la reobertura del Termolúdic el pròxim 9 de gener,"Coincidint amb l’anunci de l’obertura de les estacions d’esquí andorranes, Caldea preveu reobrir el Termolúdic, la botiga i els restaurants el 9 de gener.",Caldea preveu la reobertura del Termolúdic de cara el 9 de gener,573,917
https://www.caldea.com/css/common.css.php?v1=20260206002723&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,173",,,,,,,0,0
http://www.caldea.com/fr/entrada-y-cena-en-el-restaurante-acuatico_o34650.htm,301,text/html,No indexable,Redirigido,6,1,1,0,0,"0,064",,,,,,,0,0
https://www.caldea.com/blog/tag/experiences-rajeunissantes/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,770,"2,379",,,"noindex, follow",expériences rajeunissantes Archives | Caldea,,expériences rajeunissantes,403,0
https://www.caldea.com/blog/shows-winter-caldea/?lang=en,200,text/html; charset=UTF-8,Indexable,,6,108,26,215,1081,"2,400",,https://www.caldea.com/blog/shows-winter-caldea/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",The 3 new CALDEA shows that you won’t want to miss,"Discover the new shows that CALDEA is putting on this winter. From 21 December, come and experience unique moments during your visit to Andorra.",The 3 new CALDEA shows that you won’t want to miss this winter,483,924
https://www.caldea.com/blog/tag/grandvalira-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,71,32,218,860,"2,635",,,"noindex, follow",grandvalira Archives | Caldea,,grandvalira,259,0
https://www.caldea.com/blog/tag/esqui-a-andorra/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,5,210,834,"2,309",,,"noindex, follow",esquí a Andorra Archives | Caldea,,esquí a Andorra,299,0
https://www.caldea.com/blog/soins-beaute-inuu/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,55,9,197,1188,"2,546",,https://www.caldea.com/blog/soins-beaute-inuu/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Soins de beauté pour retrouver l’éclat de la peau,Prenez soin de votre peau et retrouvez la luminosité du corps et du visage grâce aux soins de beauté de la marque de cosmétiques Sothys.,Soins de beauté pour retrouver l’éclat de votre peau après l’été,430,848
https://www.caldea.com/en/thermoludic/offer-admission-night-diner-show,301,text/html; charset=UTF-8,No indexable,Redirigido,6,13,12,0,0,"0,043",,,,,,,0,0
https://www.caldea.com/blog/5-planes-semana-santa-andorra/,200,text/html; charset=UTF-8,Indexable,,6,104,26,217,1191,"2,682",,https://www.caldea.com/blog/5-planes-semana-santa-andorra/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",5 planes para disfrutar de la semana santa en Andorra,Despídete de la temporada de esquí en Andorra esta semana Semana Santa y descubre los planes que no te puedes perder durante tu escapada.,Top 5 planes imprescindibles para disfrutar de la Semana Santa en Andorra,484,890
https://www.caldea.com/blog/tag/aguas-termales/page/2/,200,text/html; charset=UTF-8,No indexable,noindex,6,46,3,232,898,"2,294",,,"noindex, follow",aguas termales Archives | Página 2 de 4 | Caldea,,aguas termales,434,0
https://www.caldea.com/blog/tag/hotel-torre-caldea-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,43,4,202,799,"2,212",,,"noindex, follow",hotel torre caldea Archives | Caldea,,hotel torre caldea,316,0
https://www.caldea.com/fr/inuu/massage-du-dos-30-min-huile-de-cbd,301,text/html; charset=UTF-8,No indexable,Redirigido,6,3,3,0,0,"0,039",,,,,,,0,0
https://www.caldea.com/blog/eviter-rhumes-automne/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,73,15,202,1305,"2,445",,https://www.caldea.com/blog/eviter-rhumes-automne/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Comment éviter les rhumes d’automne,Préparez votre organisme pour éviter les rhumes de l’automne. Nous vous donnons les clés pour renforcer vos défenses et activer votre système immunitaire.,Affrontez les rhumes de l’automne. Nous vous expliquons comment les éviter !,349,967
https://www.caldea.com/blog/tag/masaje-infantil-caldea/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,777,"2,409",,,"noindex, follow",masaje infantil caldea Archives | Caldea,,masaje infantil caldea,356,0
https://www.caldea.com/blog/tag/tour-caldea/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,771,"2,260",,,"noindex, follow",Tour caldea Archives | Caldea,,Tour caldea,264,0
